no,entry_time,exit_time,side,entry,sl,tp,exit,outcome,pnl_pips,profit_usd,profit_inr,equity_inr,bars_held
45858,2025-02-13 19:11:00,2025-02-13 19:15:00,SELL,2925.875,2926.275,2922.675,2926.275,loss,-4.0,-0.4,-33.2,206007.6,5
45859,2025-02-13 19:17:00,2025-02-13 19:17:00,SELL,2926.255,2926.655,2923.055,2926.655,loss,-4.0,-0.4,-33.2,205974.4,1
45860,2025-02-13 19:25:00,2025-02-13 19:28:00,SELL,2925.315,2925.715,2922.115,2925.715,loss,-4.0,-0.4,-33.2,205941.2,4
45861,2025-02-13 19:31:00,2025-02-13 19:32:00,SELL,2925.865,2926.265,2922.665,2926.265,loss,-4.0,-0.4,-33.2,205908.0,2
45862,2025-02-13 19:34:00,2025-02-13 19:51:00,SELL,2926.585,2926.985,2923.385,2926.985,loss,-4.0,-0.4,-33.2,205874.8,18
45863,2025-02-13 19:52:00,2025-02-13 19:55:00,SELL,2926.445,2926.845,2923.245,2926.845,loss,-4.0,-0.4,-33.2,205841.6,4
45864,2025-02-13 19:58:00,2025-02-13 20:17:00,SELL,2926.575,2926.975,2923.375,2926.975,loss,-4.0,-0.4,-33.2,205808.4,20
45865,2025-02-13 20:19:00,2025-02-13 20:21:00,SELL,2927.655,2928.055,2924.455,2928.055,loss,-4.0,-0.4,-33.2,205775.2,3
45866,2025-02-13 20:23:00,2025-02-13 20:23:00,SELL,2927.925,2928.325,2924.725,2928.325,loss,-4.0,-0.4,-33.2,205742.0,1
45867,2025-02-13 20:25:00,2025-02-13 20:42:00,SELL,2928.105,2928.505,2924.905,2928.505,loss,-4.0,-0.4,-33.2,205708.8,18
45868,2025-02-13 20:44:00,2025-02-13 20:48:00,SELL,2927.955,2928.355,2924.755,2924.755,win,32.0,3.2,265.6,205974.4,5
45869,2025-02-13 20:52:00,2025-02-13 20:52:00,SELL,2926.445,2926.845,2923.245,2926.845,loss,-4.0,-0.4,-33.2,205941.2,1
45870,2025-02-13 21:00:00,2025-02-13 21:02:00,SELL,2928.245,2928.645,2925.045,2928.645,loss,-4.0,-0.4,-33.2,205908.0,3
45871,2025-02-13 21:04:00,2025-02-13 21:38:00,SELL,2928.578,2928.978,2925.378,2928.978,loss,-4.0,-0.4,-33.2,205874.8,35
45872,2025-02-13 21:41:00,2025-02-13 23:22:00,SELL,2929.125,2929.525,2925.925,2929.525,loss,-4.0,-0.4,-33.2,205841.6,42
45873,2025-02-13 23:26:00,2025-02-13 23:26:00,SELL,2929.665,2930.065,2926.465,2930.065,loss,-4.0,-0.4,-33.2,205808.4,1
45874,2025-02-13 23:33:00,2025-02-13 23:34:00,SELL,2930.755,2931.155,2927.555,2931.155,loss,-4.0,-0.4,-33.2,205775.2,2
45875,2025-02-13 23:40:00,2025-02-13 23:51:00,SELL,2931.465,2931.865,2928.265,2931.865,loss,-4.0,-0.4,-33.2,205742.0,12
45876,2025-02-13 23:52:00,2025-02-13 23:52:00,SELL,2931.525,2931.925,2928.325,2931.925,loss,-4.0,-0.4,-33.2,205708.8,1
45877,2025-02-13 23:54:00,2025-02-14 00:07:00,SELL,2931.675,2932.075,2928.475,2928.475,win,32.0,3.2,265.6,205974.4,14
45878,2025-02-14 00:10:00,2025-02-14 00:19:00,SELL,2928.325,2928.725,2925.125,2928.725,loss,-4.0,-0.4,-33.2,205941.2,10
45879,2025-02-14 00:22:00,2025-02-14 00:22:00,SELL,2928.155,2928.555,2924.955,2928.555,loss,-4.0,-0.4,-33.2,205908.0,1
45880,2025-02-14 00:24:00,2025-02-14 00:25:00,SELL,2928.445,2928.845,2925.245,2928.845,loss,-4.0,-0.4,-33.2,205874.8,2
45881,2025-02-14 00:27:00,2025-02-14 00:27:00,SELL,2928.175,2928.575,2924.975,2928.575,loss,-4.0,-0.4,-33.2,205841.6,1
45882,2025-02-14 00:29:00,2025-02-14 00:39:00,SELL,2928.405,2928.805,2925.205,2928.805,loss,-4.0,-0.4,-33.2,205808.4,11
45883,2025-02-14 00:41:00,2025-02-14 01:00:00,SELL,2928.835,2929.235,2925.635,2929.235,loss,-4.0,-0.4,-33.2,205775.2,20
45884,2025-02-14 01:04:00,2025-02-14 01:04:00,SELL,2928.748,2929.148,2925.548,2929.148,loss,-4.0,-0.4,-33.2,205742.0,1
45885,2025-02-14 01:11:00,2025-02-14 01:11:00,SELL,2932.525,2932.925,2929.325,2932.925,loss,-4.0,-0.4,-33.2,205708.8,1
45886,2025-02-14 01:13:00,2025-02-14 01:21:00,SELL,2932.535,2932.935,2929.335,2932.935,loss,-4.0,-0.4,-33.2,205675.6,9
45887,2025-02-14 01:23:00,2025-02-14 01:23:00,SELL,2933.148,2933.548,2929.948,2933.548,loss,-4.0,-0.4,-33.2,205642.4,1
45888,2025-02-14 01:27:00,2025-02-14 01:50:00,SELL,2932.455,2932.855,2929.255,2929.255,win,32.0,3.2,265.6,205908.0,24
45889,2025-02-14 01:53:00,2025-02-14 01:53:00,SELL,2928.955,2929.355,2925.755,2929.355,loss,-4.0,-0.4,-33.2,205874.8,1
45890,2025-02-14 01:57:00,2025-02-14 01:57:00,SELL,2929.705,2930.105,2926.505,2930.105,loss,-4.0,-0.4,-33.2,205841.6,1
45891,2025-02-14 01:59:00,2025-02-14 01:59:00,SELL,2929.588,2929.988,2926.388,2929.988,loss,-4.0,-0.4,-33.2,205808.4,1
45892,2025-02-14 02:01:00,2025-02-14 02:01:00,SELL,2928.695,2929.095,2925.495,2929.095,loss,-4.0,-0.4,-33.2,205775.2,1
45893,2025-02-14 02:03:00,2025-02-14 03:03:00,SELL,2928.765,2929.165,2925.565,2929.165,loss,-4.0,-0.4,-33.2,205742.0,61
45894,2025-02-14 03:04:00,2025-02-14 03:04:00,SELL,2928.915,2929.315,2925.715,2929.315,loss,-4.0,-0.4,-33.2,205708.8,1
45895,2025-02-14 03:06:00,2025-02-14 03:07:00,SELL,2929.295,2929.695,2926.095,2929.695,loss,-4.0,-0.4,-33.2,205675.6,2
45896,2025-02-14 03:09:00,2025-02-14 03:20:00,SELL,2929.435,2929.835,2926.235,2929.835,loss,-4.0,-0.4,-33.2,205642.4,12
45897,2025-02-14 03:23:00,2025-02-14 03:41:00,SELL,2929.135,2929.535,2925.935,2925.935,win,32.0,3.2,265.6,205908.0,19
45898,2025-02-14 03:47:00,2025-02-14 03:47:00,SELL,2924.955,2925.355,2921.755,2925.355,loss,-4.0,-0.4,-33.2,205874.8,1
45899,2025-02-14 03:49:00,2025-02-14 03:53:00,SELL,2924.098,2924.498,2920.898,2924.498,loss,-4.0,-0.4,-33.2,205841.6,5
45900,2025-02-14 03:55:00,2025-02-14 03:55:00,SELL,2923.248,2923.648,2920.048,2923.648,loss,-4.0,-0.4,-33.2,205808.4,1
45901,2025-02-14 04:00:00,2025-02-14 04:01:00,SELL,2924.169,2924.569,2920.969,2924.569,loss,-4.0,-0.4,-33.2,205775.2,2
45902,2025-02-14 04:04:00,2025-02-14 04:04:00,SELL,2925.095,2925.495,2921.895,2925.495,loss,-4.0,-0.4,-33.2,205742.0,1
45903,2025-02-14 04:06:00,2025-02-14 04:08:00,SELL,2925.028,2925.428,2921.828,2925.428,loss,-4.0,-0.4,-33.2,205708.8,3
45904,2025-02-14 04:10:00,2025-02-14 04:17:00,SELL,2925.355,2925.755,2922.155,2925.755,loss,-4.0,-0.4,-33.2,205675.6,8
45905,2025-02-14 04:22:00,2025-02-14 04:22:00,SELL,2925.645,2926.045,2922.445,2926.045,loss,-4.0,-0.4,-33.2,205642.4,1
45906,2025-02-14 04:24:00,2025-02-14 04:25:00,SELL,2925.955,2926.355,2922.755,2926.355,loss,-4.0,-0.4,-33.2,205609.2,2
45907,2025-02-14 04:27:00,2025-02-14 04:35:00,SELL,2926.285,2926.685,2923.085,2926.685,loss,-4.0,-0.4,-33.2,205576.0,9
45908,2025-02-14 04:37:00,2025-02-14 04:39:00,SELL,2926.355,2926.755,2923.155,2926.755,loss,-4.0,-0.4,-33.2,205542.8,3
45909,2025-02-14 04:41:00,2025-02-14 04:45:00,SELL,2926.695,2927.095,2923.495,2927.095,loss,-4.0,-0.4,-33.2,205509.6,5
45910,2025-02-14 04:50:00,2025-02-14 04:54:00,SELL,2928.035,2928.435,2924.835,2928.435,loss,-4.0,-0.4,-33.2,205476.4,5
45911,2025-02-14 04:57:00,2025-02-14 05:01:00,SELL,2928.598,2928.998,2925.398,2928.998,loss,-4.0,-0.4,-33.2,205443.2,5
45912,2025-02-14 05:03:00,2025-02-14 05:22:00,SELL,2928.598,2928.998,2925.398,2928.998,loss,-4.0,-0.4,-33.2,205410.0,20
45913,2025-02-14 05:33:00,2025-02-14 05:37:00,SELL,2928.025,2928.425,2924.825,2928.425,loss,-4.0,-0.4,-33.2,205376.8,5
45914,2025-02-14 05:39:00,2025-02-14 05:40:00,SELL,2928.835,2929.235,2925.635,2929.235,loss,-4.0,-0.4,-33.2,205343.6,2
45915,2025-02-14 05:42:00,2025-02-14 05:44:00,SELL,2929.135,2929.535,2925.935,2929.535,loss,-4.0,-0.4,-33.2,205310.4,3
45916,2025-02-14 05:48:00,2025-02-14 05:49:00,SELL,2929.465,2929.865,2926.265,2929.865,loss,-4.0,-0.4,-33.2,205277.2,2
45917,2025-02-14 05:53:00,2025-02-14 05:53:00,SELL,2931.255,2931.655,2928.055,2931.655,loss,-4.0,-0.4,-33.2,205244.0,1
45918,2025-02-14 05:55:00,2025-02-14 06:09:00,SELL,2931.265,2931.665,2928.065,2931.665,loss,-4.0,-0.4,-33.2,205210.8,15
45919,2025-02-14 06:11:00,2025-02-14 06:11:00,SELL,2931.915,2932.315,2928.715,2932.315,loss,-4.0,-0.4,-33.2,205177.6,1
45920,2025-02-14 06:22:00,2025-02-14 06:22:00,SELL,2932.275,2932.675,2929.075,2932.675,loss,-4.0,-0.4,-33.2,205144.4,1
45921,2025-02-14 06:26:00,2025-02-14 06:26:00,SELL,2932.465,2932.865,2929.265,2932.865,loss,-4.0,-0.4,-33.2,205111.2,1
45922,2025-02-14 06:30:00,2025-02-14 06:34:00,SELL,2933.205,2933.605,2930.005,2933.605,loss,-4.0,-0.4,-33.2,205078.0,5
45923,2025-02-14 06:36:00,2025-02-14 06:36:00,SELL,2933.055,2933.455,2929.855,2933.455,loss,-4.0,-0.4,-33.2,205044.8,1
45924,2025-02-14 06:38:00,2025-02-14 06:38:00,SELL,2933.395,2933.795,2930.195,2933.795,loss,-4.0,-0.4,-33.2,205011.6,1
45925,2025-02-14 06:41:00,2025-02-14 06:41:00,SELL,2933.745,2934.145,2930.545,2934.145,loss,-4.0,-0.4,-33.2,204978.4,1
45926,2025-02-14 06:46:00,2025-02-14 06:46:00,SELL,2935.635,2936.035,2932.435,2936.035,loss,-4.0,-0.4,-33.2,204945.2,1
45927,2025-02-14 06:48:00,2025-02-14 07:03:00,SELL,2936.245,2936.645,2933.045,2933.045,win,32.0,3.2,265.6,205210.8,16
45928,2025-02-14 07:07:00,2025-02-14 07:07:00,SELL,2932.905,2933.305,2929.705,2933.305,loss,-4.0,-0.4,-33.2,205177.6,1
45929,2025-02-14 07:10:00,2025-02-14 07:10:00,SELL,2933.365,2933.765,2930.165,2933.765,loss,-4.0,-0.4,-33.2,205144.4,1
45930,2025-02-14 07:12:00,2025-02-14 07:15:00,SELL,2933.285,2933.685,2930.085,2933.685,loss,-4.0,-0.4,-33.2,205111.2,4
45931,2025-02-14 07:17:00,2025-02-14 07:32:00,SELL,2933.095,2933.495,2929.895,2933.495,loss,-4.0,-0.4,-33.2,205078.0,16
45932,2025-02-14 07:35:00,2025-02-14 07:48:00,SELL,2933.995,2934.395,2930.795,2934.395,loss,-4.0,-0.4,-33.2,205044.8,14
45933,2025-02-14 07:50:00,2025-02-14 07:52:00,SELL,2934.195,2934.595,2930.995,2934.595,loss,-4.0,-0.4,-33.2,205011.6,3
45934,2025-02-14 07:54:00,2025-02-14 07:58:00,SELL,2933.875,2934.275,2930.675,2930.675,win,32.0,3.2,265.6,205277.2,5
45935,2025-02-14 08:02:00,2025-02-14 08:03:00,SELL,2931.865,2932.265,2928.665,2932.265,loss,-4.0,-0.4,-33.2,205244.0,2
45936,2025-02-14 08:05:00,2025-02-14 08:06:00,SELL,2931.875,2932.275,2928.675,2932.275,loss,-4.0,-0.4,-33.2,205210.8,2
45937,2025-02-14 08:09:00,2025-02-14 08:09:00,SELL,2932.965,2933.365,2929.765,2933.365,loss,-4.0,-0.4,-33.2,205177.6,1
45938,2025-02-14 08:13:00,2025-02-14 08:13:00,SELL,2934.755,2935.155,2931.555,2935.155,loss,-4.0,-0.4,-33.2,205144.4,1
45939,2025-02-14 08:16:00,2025-02-14 08:17:00,SELL,2935.935,2936.335,2932.735,2936.335,loss,-4.0,-0.4,-33.2,205111.2,2
45940,2025-02-14 08:23:00,2025-02-14 08:45:00,SELL,2936.965,2937.365,2933.765,2933.765,win,32.0,3.2,265.6,205376.8,23
45941,2025-02-14 08:46:00,2025-02-14 08:46:00,SELL,2933.535,2933.935,2930.335,2933.935,loss,-4.0,-0.4,-33.2,205343.6,1
45942,2025-02-14 08:49:00,2025-02-14 08:49:00,SELL,2934.715,2935.115,2931.515,2935.115,loss,-4.0,-0.4,-33.2,205310.4,1
45943,2025-02-14 08:51:00,2025-02-14 09:01:00,SELL,2935.415,2935.815,2932.215,2935.815,loss,-4.0,-0.4,-33.2,205277.2,11
45944,2025-02-14 09:06:00,2025-02-14 09:08:00,SELL,2935.965,2936.365,2932.765,2936.365,loss,-4.0,-0.4,-33.2,205244.0,3
45945,2025-02-14 09:13:00,2025-02-14 09:14:00,SELL,2936.945,2937.345,2933.745,2937.345,loss,-4.0,-0.4,-33.2,205210.8,2
45946,2025-02-14 09:16:00,2025-02-14 09:17:00,SELL,2936.969,2937.369,2933.769,2937.369,loss,-4.0,-0.4,-33.2,205177.6,2
45947,2025-02-14 09:18:00,2025-02-14 09:18:00,SELL,2936.965,2937.365,2933.765,2937.365,loss,-4.0,-0.4,-33.2,205144.4,1
45948,2025-02-14 09:20:00,2025-02-14 09:23:00,SELL,2937.165,2937.565,2933.965,2937.565,loss,-4.0,-0.4,-33.2,205111.2,4
45949,2025-02-14 09:27:00,2025-02-14 09:27:00,SELL,2937.765,2938.165,2934.565,2938.165,loss,-4.0,-0.4,-33.2,205078.0,1
45950,2025-02-14 09:29:00,2025-02-14 09:31:00,SELL,2937.665,2938.065,2934.465,2938.065,loss,-4.0,-0.4,-33.2,205044.8,3
45951,2025-02-14 09:33:00,2025-02-14 09:39:00,SELL,2937.985,2938.385,2934.785,2934.785,win,32.0,3.2,265.6,205310.4,7
45952,2025-02-14 09:43:00,2025-02-14 09:52:00,SELL,2934.535,2934.935,2931.335,2934.935,loss,-4.0,-0.4,-33.2,205277.2,10
45953,2025-02-14 09:53:00,2025-02-14 09:53:00,SELL,2934.575,2934.975,2931.375,2934.975,loss,-4.0,-0.4,-33.2,205244.0,1
45954,2025-02-14 09:57:00,2025-02-14 10:00:00,SELL,2934.808,2935.208,2931.608,2935.208,loss,-4.0,-0.4,-33.2,205210.8,4
45955,2025-02-14 10:01:00,2025-02-14 10:01:00,SELL,2934.565,2934.965,2931.365,2934.965,loss,-4.0,-0.4,-33.2,205177.6,1
45956,2025-02-14 10:03:00,2025-02-14 10:10:00,SELL,2935.508,2935.908,2932.308,2935.908,loss,-4.0,-0.4,-33.2,205144.4,8
45957,2025-02-14 10:13:00,2025-02-14 10:13:00,SELL,2935.725,2936.125,2932.525,2936.125,loss,-4.0,-0.4,-33.2,205111.2,1
45958,2025-02-14 10:20:00,2025-02-14 10:20:00,SELL,2936.675,2937.075,2933.475,2937.075,loss,-4.0,-0.4,-33.2,205078.0,1
45959,2025-02-14 10:28:00,2025-02-14 10:28:00,SELL,2938.585,2938.985,2935.385,2938.985,loss,-4.0,-0.4,-33.2,205044.8,1
45960,2025-02-14 10:30:00,2025-02-14 10:31:00,SELL,2938.865,2939.265,2935.665,2939.265,loss,-4.0,-0.4,-33.2,205011.6,2
45961,2025-02-14 10:35:00,2025-02-14 10:46:00,SELL,2939.555,2939.955,2936.355,2936.355,win,32.0,3.2,265.6,205277.2,12
45962,2025-02-14 10:49:00,2025-02-14 11:03:00,SELL,2935.998,2936.398,2932.798,2936.398,loss,-4.0,-0.4,-33.2,205244.0,15
45963,2025-02-14 11:05:00,2025-02-14 11:11:00,SELL,2936.775,2937.175,2933.575,2933.575,win,32.0,3.2,265.6,205509.6,7
45964,2025-02-14 11:13:00,2025-02-14 11:13:00,SELL,2934.215,2934.615,2931.015,2934.615,loss,-4.0,-0.4,-33.2,205476.4,1
45965,2025-02-14 11:16:00,2025-02-14 11:20:00,SELL,2935.145,2935.545,2931.945,2935.545,loss,-4.0,-0.4,-33.2,205443.2,5
45966,2025-02-14 11:22:00,2025-02-14 11:25:00,SELL,2935.455,2935.855,2932.255,2935.855,loss,-4.0,-0.4,-33.2,205410.0,4
45967,2025-02-14 11:27:00,2025-02-14 11:46:00,SELL,2935.295,2935.695,2932.095,2932.095,win,32.0,3.2,265.6,205675.6,20
45968,2025-02-14 11:52:00,2025-02-14 11:52:00,SELL,2931.685,2932.085,2928.485,2932.085,loss,-4.0,-0.4,-33.2,205642.4,1
45969,2025-02-14 11:56:00,2025-02-14 12:19:00,SELL,2932.185,2932.585,2928.985,2932.585,loss,-4.0,-0.4,-33.2,205609.2,24
45970,2025-02-14 12:21:00,2025-02-14 12:28:00,SELL,2932.045,2932.445,2928.845,2932.445,loss,-4.0,-0.4,-33.2,205576.0,8
45971,2025-02-14 12:30:00,2025-02-14 12:40:00,SELL,2932.085,2932.485,2928.885,2928.885,win,32.0,3.2,265.6,205841.6,11
45972,2025-02-14 12:41:00,2025-02-14 12:41:00,SELL,2928.605,2929.005,2925.405,2929.005,loss,-4.0,-0.4,-33.2,205808.4,1
45973,2025-02-14 12:43:00,2025-02-14 12:43:00,SELL,2928.025,2928.425,2924.825,2928.425,loss,-4.0,-0.4,-33.2,205775.2,1
45974,2025-02-14 12:48:00,2025-02-14 12:51:00,SELL,2929.825,2930.225,2926.625,2930.225,loss,-4.0,-0.4,-33.2,205742.0,4
45975,2025-02-14 12:59:00,2025-02-14 12:59:00,SELL,2929.815,2930.215,2926.615,2930.215,loss,-4.0,-0.4,-33.2,205708.8,1
45976,2025-02-14 13:01:00,2025-02-14 13:01:00,SELL,2929.635,2930.035,2926.435,2930.035,loss,-4.0,-0.4,-33.2,205675.6,1
45977,2025-02-14 13:03:00,2025-02-14 13:16:00,SELL,2928.615,2929.015,2925.415,2929.015,loss,-4.0,-0.4,-33.2,205642.4,14
45978,2025-02-14 13:20:00,2025-02-14 13:20:00,SELL,2928.805,2929.205,2925.605,2929.205,loss,-4.0,-0.4,-33.2,205609.2,1
45979,2025-02-14 13:22:00,2025-02-14 13:22:00,SELL,2928.585,2928.985,2925.385,2928.985,loss,-4.0,-0.4,-33.2,205576.0,1
45980,2025-02-14 13:26:00,2025-02-14 13:26:00,SELL,2926.525,2926.925,2923.325,2926.925,loss,-4.0,-0.4,-33.2,205542.8,1
45981,2025-02-14 13:29:00,2025-02-14 13:30:00,SELL,2927.375,2927.775,2924.175,2927.775,loss,-4.0,-0.4,-33.2,205509.6,2
45982,2025-02-14 13:37:00,2025-02-14 13:37:00,SELL,2931.255,2931.655,2928.055,2931.655,loss,-4.0,-0.4,-33.2,205476.4,1
45983,2025-02-14 13:40:00,2025-02-14 13:41:00,SELL,2930.168,2930.568,2926.968,2926.968,win,32.0,3.2,265.6,205742.0,2
45984,2025-02-14 13:47:00,2025-02-14 13:49:00,SELL,2920.595,2920.995,2917.395,2920.995,loss,-4.0,-0.4,-33.2,205708.8,3
45985,2025-02-14 13:51:00,2025-02-14 13:51:00,SELL,2920.165,2920.565,2916.965,2920.565,loss,-4.0,-0.4,-33.2,205675.6,1
45986,2025-02-14 13:54:00,2025-02-14 14:00:00,SELL,2921.425,2921.825,2918.225,2918.225,win,32.0,3.2,265.6,205941.2,7
45987,2025-02-14 14:01:00,2025-02-14 14:02:00,SELL,2918.145,2918.545,2914.945,2918.545,loss,-4.0,-0.4,-33.2,205908.0,2
45988,2025-02-14 14:05:00,2025-02-14 14:05:00,SELL,2919.465,2919.865,2916.265,2919.865,loss,-4.0,-0.4,-33.2,205874.8,1
45989,2025-02-14 14:07:00,2025-02-14 14:07:00,SELL,2918.748,2919.148,2915.548,2919.148,loss,-4.0,-0.4,-33.2,205841.6,1
45990,2025-02-14 14:09:00,2025-02-14 14:09:00,SELL,2917.485,2917.885,2914.285,2914.285,win,32.0,3.2,265.6,206107.2,1
45991,2025-02-14 14:12:00,2025-02-14 14:12:00,SELL,2916.845,2917.245,2913.645,2917.245,loss,-4.0,-0.4,-33.2,206074.0,1
45992,2025-02-14 14:16:00,2025-02-14 14:16:00,SELL,2921.718,2922.118,2918.518,2922.118,loss,-4.0,-0.4,-33.2,206040.8,1
45993,2025-02-14 14:20:00,2025-02-14 14:20:00,SELL,2924.125,2924.525,2920.925,2924.525,loss,-4.0,-0.4,-33.2,206007.6,1
45994,2025-02-14 14:24:00,2025-02-14 14:24:00,SELL,2925.445,2925.845,2922.245,2925.845,loss,-4.0,-0.4,-33.2,205974.4,1
45995,2025-02-14 14:27:00,2025-02-14 14:28:00,SELL,2925.935,2926.335,2922.735,2926.335,loss,-4.0,-0.4,-33.2,205941.2,2
45996,2025-02-14 14:32:00,2025-02-14 14:36:00,SELL,2925.785,2926.185,2922.585,2922.585,win,32.0,3.2,265.6,206206.8,5
45997,2025-02-14 14:39:00,2025-02-14 14:39:00,SELL,2922.895,2923.295,2919.695,2923.295,loss,-4.0,-0.4,-33.2,206173.6,1
45998,2025-02-14 14:45:00,2025-02-14 14:45:00,SELL,2923.235,2923.635,2920.035,2923.635,loss,-4.0,-0.4,-33.2,206140.4,1
45999,2025-02-14 14:48:00,2025-02-14 14:48:00,SELL,2920.755,2921.155,2917.555,2921.155,loss,-4.0,-0.4,-33.2,206107.2,1
46000,2025-02-14 14:51:00,2025-02-14 14:52:00,SELL,2921.345,2921.745,2918.145,2921.745,loss,-4.0,-0.4,-33.2,206074.0,2
46001,2025-02-14 14:58:00,2025-02-14 14:58:00,SELL,2921.025,2921.425,2917.825,2921.425,loss,-4.0,-0.4,-33.2,206040.8,1
46002,2025-02-14 15:00:00,2025-02-14 15:00:00,SELL,2920.945,2921.345,2917.745,2921.345,loss,-4.0,-0.4,-33.2,206007.6,1
46003,2025-02-14 15:05:00,2025-02-14 15:05:00,SELL,2918.315,2918.715,2915.115,2918.715,loss,-4.0,-0.4,-33.2,205974.4,1
46004,2025-02-14 15:10:00,2025-02-14 15:13:00,SELL,2919.895,2920.295,2916.695,2916.695,win,32.0,3.2,265.6,206240.0,4
46005,2025-02-14 15:14:00,2025-02-14 15:14:00,SELL,2914.805,2915.205,2911.605,2915.205,loss,-4.0,-0.4,-33.2,206206.8,1
46006,2025-02-14 15:17:00,2025-02-14 15:18:00,SELL,2913.845,2914.245,2910.645,2910.645,win,32.0,3.2,265.6,206472.4,2
46007,2025-02-14 15:26:00,2025-02-14 15:26:00,SELL,2904.565,2904.965,2901.365,2904.965,loss,-4.0,-0.4,-33.2,206439.2,1
46008,2025-02-14 15:31:00,2025-02-14 15:32:00,SELL,2897.825,2898.225,2894.625,2894.625,win,32.0,3.2,265.6,206704.8,2
46009,2025-02-14 15:45:00,2025-02-14 15:45:00,SELL,2905.515,2905.915,2902.315,2905.915,loss,-4.0,-0.4,-33.2,206671.6,1
46010,2025-02-14 15:50:00,2025-02-14 15:51:00,SELL,2902.295,2902.695,2899.095,2902.695,loss,-4.0,-0.4,-33.2,206638.4,2
46011,2025-02-14 15:53:00,2025-02-14 15:53:00,SELL,2901.895,2902.295,2898.695,2902.295,loss,-4.0,-0.4,-33.2,206605.2,1
46012,2025-02-14 15:56:00,2025-02-14 15:56:00,SELL,2900.865,2901.265,2897.665,2901.265,loss,-4.0,-0.4,-33.2,206572.0,1
46013,2025-02-14 16:08:00,2025-02-14 16:08:00,SELL,2901.625,2902.025,2898.425,2902.025,loss,-4.0,-0.4,-33.2,206538.8,1
46014,2025-02-14 16:11:00,2025-02-14 16:12:00,SELL,2901.548,2901.948,2898.348,2901.948,loss,-4.0,-0.4,-33.2,206505.6,2
46015,2025-02-14 16:14:00,2025-02-14 16:14:00,SELL,2900.298,2900.698,2897.098,2900.698,loss,-4.0,-0.4,-33.2,206472.4,1
46016,2025-02-14 16:25:00,2025-02-14 16:25:00,SELL,2894.325,2894.725,2891.125,2894.725,loss,-4.0,-0.4,-33.2,206439.2,1
46017,2025-02-14 16:29:00,2025-02-14 16:29:00,SELL,2892.875,2893.275,2889.675,2893.275,loss,-4.0,-0.4,-33.2,206406.0,1
46018,2025-02-14 16:31:00,2025-02-14 16:31:00,SELL,2891.385,2891.785,2888.185,2891.785,loss,-4.0,-0.4,-33.2,206372.8,1
46019,2025-02-14 16:35:00,2025-02-14 16:35:00,SELL,2892.405,2892.805,2889.205,2892.805,loss,-4.0,-0.4,-33.2,206339.6,1
46020,2025-02-14 16:42:00,2025-02-14 16:42:00,SELL,2895.155,2895.555,2891.955,2895.555,loss,-4.0,-0.4,-33.2,206306.4,1
46021,2025-02-14 16:44:00,2025-02-14 16:44:00,SELL,2892.485,2892.885,2889.285,2892.885,loss,-4.0,-0.4,-33.2,206273.2,1
46022,2025-02-14 16:47:00,2025-02-14 16:47:00,SELL,2891.355,2891.755,2888.155,2891.755,loss,-4.0,-0.4,-33.2,206240.0,1
46023,2025-02-14 16:57:00,2025-02-14 16:57:00,SELL,2895.645,2896.045,2892.445,2896.045,loss,-4.0,-0.4,-33.2,206206.8,1
46024,2025-02-14 16:59:00,2025-02-14 17:00:00,SELL,2895.965,2896.365,2892.765,2896.365,loss,-4.0,-0.4,-33.2,206173.6,2
46025,2025-02-14 17:03:00,2025-02-14 17:04:00,SELL,2895.705,2896.105,2892.505,2896.105,loss,-4.0,-0.4,-33.2,206140.4,2
46026,2025-02-14 17:10:00,2025-02-14 17:38:00,SELL,2895.085,2895.485,2891.885,2891.885,win,32.0,3.2,265.6,206406.0,29
46027,2025-02-14 17:39:00,2025-02-14 17:42:00,SELL,2892.085,2892.485,2888.885,2888.885,win,32.0,3.2,265.6,206671.6,4
46028,2025-02-14 17:47:00,2025-02-14 17:47:00,SELL,2887.165,2887.565,2883.965,2887.565,loss,-4.0,-0.4,-33.2,206638.4,1
46029,2025-02-14 17:49:00,2025-02-14 17:54:00,SELL,2887.275,2887.675,2884.075,2887.675,loss,-4.0,-0.4,-33.2,206605.2,6
46030,2025-02-14 17:56:00,2025-02-14 17:57:00,SELL,2885.655,2886.055,2882.455,2886.055,loss,-4.0,-0.4,-33.2,206572.0,2
46031,2025-02-14 18:00:00,2025-02-14 18:11:00,SELL,2886.895,2887.295,2883.695,2883.695,win,32.0,3.2,265.6,206837.6,12
46032,2025-02-14 18:14:00,2025-02-14 18:15:00,SELL,2884.255,2884.655,2881.055,2884.655,loss,-4.0,-0.4,-33.2,206804.4,2
46033,2025-02-14 18:20:00,2025-02-14 18:31:00,SELL,2887.505,2887.905,2884.305,2884.305,win,32.0,3.2,265.6,207070.0,12
46034,2025-02-14 18:36:00,2025-02-14 18:47:00,SELL,2883.305,2883.705,2880.105,2883.705,loss,-4.0,-0.4,-33.2,207036.8,12
46035,2025-02-14 18:49:00,2025-02-14 18:49:00,SELL,2883.085,2883.485,2879.885,2883.485,loss,-4.0,-0.4,-33.2,207003.6,1
46036,2025-02-14 18:52:00,2025-02-14 18:52:00,SELL,2883.325,2883.725,2880.125,2883.725,loss,-4.0,-0.4,-33.2,206970.4,1
